;containerID;SH;Category;Weight;Filling start;Alt filling start;Filling end;Loading;Leaving;Plate;Arrival;Unload;trip_id
296;608;sh1;Sekatuote siipikarja luokka 3;11940kg;2023-05-25T07:25:00Z;;2023-05-25T11:44:00Z;2023-05-25T11:13:00Z;2023-05-25T11:36:00Z;truck4;2023-05-25T13:20:00Z;2023-05-25T14:11:00Z;150.0
297;659;sh1;Sekatuote siipikarja luokka 3;14300kg;2023-05-25T07:25:00Z;;2023-05-25T11:44:00Z;2023-05-25T11:13:00Z;2023-05-25T11:36:00Z;truck4;2023-05-25T13:20:00Z;2023-05-25T14:12:00Z;150.0
298;620;sh2;Sekatuote siipikarja luokka 3;14780kg;2023-05-25T03:36:00Z;2023-05-25T04:00:00Z;2023-05-25T08:38:00Z;2023-05-25T12:18:00Z;2023-05-25T12:29:00Z;truck1;2023-05-25T14:30:00Z;2023-05-25T15:20:00Z;151.0
299;626;sh2;Sekatuote siipikarja luokka 3;15600kg;2023-05-25T06:01:00Z;;2023-05-25T10:30:00Z;2023-05-25T12:19:00Z;2023-05-25T12:29:00Z;truck1;2023-05-25T14:30:00Z;2023-05-25T15:21:00Z;151.0
300;633;sh2;Sekatuote siipikarja luokka 3;14660kg;2023-05-25T08:39:00Z;;2023-05-25T12:58:00Z;2023-05-25T16:17:00Z;2023-05-25T16:23:00Z;truck5;2023-05-25T18:05:00Z;2023-05-25T19:01:00Z;152.0
301;663;sh2;Sekatuote siipikarja luokka 3;13620kg;2023-05-25T13:00:00Z;;2023-05-25T16:16:00Z;2023-05-25T16:17:00Z;2023-05-25T16:23:00Z;truck5;2023-05-25T18:05:00Z;2023-05-25T19:01:00Z;152.0
302;665;sh2;Sekatuote siipikarja luokka 3;14880kg;2023-05-25T10:34:00Z;;2023-05-25T14:34:00Z;2023-05-25T16:18:00Z;2023-05-25T16:23:00Z;truck5;2023-05-25T18:05:00Z;2023-05-25T19:01:00Z;152.0
303;600;sh1;Sekatuote siipikarja luokka 3;13140kg;2023-05-25T11:45:00Z;;2023-05-25T13:29:00Z;2023-05-25T17:09:00Z;2023-05-25T17:24:00Z;truck2;2023-05-25T19:10:00Z;2023-05-25T19:56:00Z;153.0
304;603;sh1;Sekatuote siipikarja luokka 3;12540kg;2023-05-25T13:37:00Z;;2023-05-25T15:29:00Z;2023-05-25T17:10:00Z;2023-05-25T17:24:00Z;truck2;2023-05-25T19:10:00Z;2023-05-25T19:57:00Z;153.0
305;609;sh1;Sekatuote siipikarja luokka 3;11820kg;2023-05-25T15:32:00Z;;2023-05-25T19:04:00Z;2023-05-25T19:18:00Z;2023-05-25T19:21:00Z;truck10;2023-05-25T21:01:00Z;2023-05-25T21:42:00Z;154.0
306;669;sh1;Sekatuote siipikarja luokka 3;13500kg;2023-05-25T11:45:00Z;;2023-05-25T19:04:00Z;2023-05-25T19:18:00Z;2023-05-25T19:21:00Z;truck10;2023-05-25T21:01:00Z;2023-05-25T21:42:00Z;154.0
307;611;sh2;Sekatuote siipikarja luokka 3;13520kg;2023-05-25T14:37:00Z;;2023-05-25T18:01:00Z;2023-05-25T19:56:00Z;2023-05-25T20:00:00Z;truck1;2023-05-25T21:40:00Z;2023-05-26T00:08:00Z;155.0
308;658;sh2;Sekatuote siipikarja luokka 3;12960kg;2023-05-25T16:21:00Z;;2023-05-25T19:35:00Z;2023-05-25T19:56:00Z;2023-05-25T20:00:00Z;truck1;2023-05-25T21:40:00Z;2023-05-26T00:08:00Z;155.0
309;631;sh2;Sekatuote siipikarja luokka 3;12240kg;2023-05-25T19:40:00Z;;2023-05-25T23:17:00Z;2023-05-25T21:53:00Z;2023-05-25T21:46:00Z;truck5;2023-05-26T02:07:00Z;2023-05-26T02:50:00Z;156.0
310;651;sh2;Varpaat, Siipikarja, Luokka 3;8960kg;2023-05-25T03:41:00Z;2023-05-25T04:00:00Z;2023-05-25T20:11:00Z;2023-05-25T21:53:00Z;2023-05-25T22:14:00Z;truck5;2023-05-26T01:01:00Z;2023-05-26T01:45:00Z;156.0
311;626;sh2;Sekatuote siipikarja luokka 3;13600kg;2023-05-25T18:27:00Z;;2023-05-25T23:10:00Z;2023-05-25T23:14:00Z;2023-05-25T23:17:00Z;truck5;2023-05-26T01:01:00Z;2023-05-26T01:44:00Z;156.0
312;630;sh1;Sekatuote siipikarja luokka 3;10280kg;2023-05-25T19:08:00Z;;2023-05-26T05:34:00Z;2023-05-26T05:39:00Z;2023-05-26T05:45:00Z;truck8;2023-05-26T07:25:00Z;2023-05-26T08:12:00Z;157.0
313;655;sh1;Sekatuote siipikarja luokka 3;14320kg;2023-05-25T19:09:00Z;;2023-05-26T05:34:00Z;2023-05-26T05:40:00Z;2023-05-26T05:45:00Z;truck8;2023-05-26T07:25:00Z;2023-05-26T08:13:00Z;157.0
314;601;sh1;Sekatuote siipikarja luokka 3;12320kg;2023-05-26T06:38:00Z;;2023-05-26T07:53:00Z;2023-05-26T10:29:00Z;2023-05-26T10:39:00Z;truck4;2023-05-26T12:22:00Z;2023-05-26T13:17:00Z;158.0
315;628;sh1;Sekatuote siipikarja luokka 3;12800kg;2023-05-26T07:53:00Z;;2023-05-26T10:12:00Z;2023-05-26T10:30:00Z;2023-05-26T10:39:00Z;truck4;2023-05-26T12:22:00Z;2023-05-26T13:17:00Z;158.0
316;652;sh2;Sekatuote siipikarja luokka 3;14560kg;2023-05-26T03:36:00Z;2023-05-26T04:00:00Z;2023-05-26T08:38:00Z;2023-05-26T12:21:00Z;2023-05-26T12:31:00Z;truck1;2023-05-26T14:24:00Z;2023-05-26T15:07:00Z;159.0
317;658;sh2;Sekatuote siipikarja luokka 3;14220kg;2023-05-26T05:56:00Z;;2023-05-26T10:23:00Z;2023-05-26T12:22:00Z;2023-05-26T12:31:00Z;truck1;2023-05-26T14:24:00Z;2023-05-26T15:07:00Z;159.0
318;615;sh1;Sekatuote siipikarja luokka 3;11620kg;2023-05-26T10:12:00Z;;2023-05-26T12:25:00Z;2023-05-26T12:31:00Z;2023-05-26T12:43:00Z;truck3;2023-05-26T14:22:00Z;2023-05-26T15:07:00Z;160.0
319;618;sh2;Sekatuote siipikarja luokka 3;14360kg;2023-05-26T08:43:00Z;;2023-05-26T12:44:00Z;2023-05-26T17:12:00Z;2023-05-26T17:32:00Z;truck1;2023-05-26T19:41:00Z;2023-05-26T20:54:00Z;161.0
320;622;sh2;Sekatuote siipikarja luokka 3;14260kg;2023-05-26T10:24:00Z;;2023-05-26T14:09:00Z;2023-05-26T17:14:00Z;2023-05-26T17:32:00Z;truck1;2023-05-26T19:41:00Z;2023-05-26T20:54:00Z;161.0
321;641;sh2;Sekatuote siipikarja luokka 3;14640kg;2023-05-26T12:46:00Z;;2023-05-26T16:12:00Z;2023-05-26T17:16:00Z;2023-05-26T17:32:00Z;truck1;2023-05-26T19:41:00Z;2023-05-26T20:54:00Z;161.0
322;607;sh1;Sekatuote siipikarja luokka 3;16000kg;2023-05-26T14:27:00Z;;2023-05-26T17:17:00Z;2023-05-26T17:16:00Z;2023-05-26T17:39:00Z;truck3;2023-05-26T19:22:00Z;2023-05-26T20:03:00Z;162.0
323;632;sh1;Sekatuote siipikarja luokka 3;12860kg;2023-05-26T12:26:00Z;;2023-05-26T14:26:00Z;2023-05-26T17:16:00Z;2023-05-26T17:39:00Z;truck3;2023-05-26T19:22:00Z;2023-05-26T20:03:00Z;162.0
324;615;sh1;Sekatuote siipikarja luokka 3;14660kg;2023-05-26T17:30:00Z;;2023-05-26T20:11:00Z;2023-05-26T21:55:00Z;2023-05-26T22:08:00Z;truck3;2023-05-26T23:46:00Z;2023-05-27T00:29:00Z;163.0
325;620;sh2;Varpaat, Siipikarja, Luokka 3;8380kg;2023-05-26T03:42:00Z;2023-05-26T04:00:00Z;2023-05-26T20:02:00Z;2023-05-26T22:47:00Z;2023-05-26T22:59:00Z;truck1;2023-05-27T00:42:00Z;2023-05-27T01:15:00Z;164.0
326;647;sh2;Sekatuote siipikarja luokka 3;15640kg;2023-05-26T16:18:00Z;;2023-05-26T19:38:00Z;2023-05-26T22:48:00Z;2023-05-26T22:59:00Z;truck1;2023-05-27T00:42:00Z;2023-05-27T01:15:00Z;164.0
327;633;sh1;Sekatuote siipikarja luokka 3;12320kg;2023-05-26T06:38:00Z;;2023-05-29T05:07:00Z;2023-05-27T02:31:00Z;2023-05-27T02:55:00Z;truck3;2023-05-27T04:33:00Z;2023-05-27T05:27:00Z;165.0
328;651;sh1;Sekatuote siipikarja luokka 3;11460kg;2023-05-26T20:11:00Z;;2023-05-29T05:07:00Z;2023-05-27T02:31:00Z;2023-05-27T02:55:00Z;truck3;2023-05-27T04:33:00Z;2023-05-27T05:26:00Z;165.0
329;649;sh2;Sekatuote siipikarja luokka 3;14240kg;2023-05-26T14:12:00Z;;2023-05-26T19:02:00Z;2023-05-27T03:10:00Z;2023-05-27T03:25:00Z;truck1;2023-05-27T05:02:00Z;2023-05-27T05:41:00Z;166.0
330;652;sh2;Sekatuote siipikarja luokka 3;17380kg;2023-05-26T22:55:00Z;;2023-05-26T23:07:00Z;2023-05-27T03:12:00Z;2023-05-27T03:25:00Z;truck1;2023-05-27T05:02:00Z;2023-05-27T05:42:00Z;166.0
331;600;sh1;Sekatuote siipikarja luokka 3;11520kg;2023-05-29T05:40:00Z;;2023-05-29T07:47:00Z;2023-05-29T07:48:00Z;2023-05-29T08:02:00Z;truck3;2023-05-29T09:50:00Z;2023-05-29T10:10:00Z;167.0
332;607;sh1;Sekatuote siipikarja luokka 3;11780kg;2023-05-29T07:54:00Z;;2023-05-29T09:44:00Z;2023-05-29T09:57:00Z;2023-05-29T10:04:00Z;truck8;2023-05-29T11:45:00Z;2023-05-29T12:12:00Z;168.0
333;618;sh2;Sekatuote siipikarja luokka 3;13880kg;2023-05-29T03:48:00Z;2023-05-29T04:00:00Z;2023-05-29T10:02:00Z;2023-05-29T12:37:00Z;2023-05-29T12:49:00Z;truck1;2023-05-29T15:04:00Z;2023-05-29T15:40:00Z;169.0
334;646;sh2;Sekatuote siipikarja luokka 3;13760kg;2023-05-29T10:02:00Z;;2023-05-29T11:51:00Z;2023-05-29T12:36:00Z;2023-05-29T12:49:00Z;truck1;2023-05-29T15:04:00Z;2023-05-29T15:39:00Z;169.0
335;656;sh2;Sekatuote siipikarja luokka 3;14760kg;2023-05-29T03:49:00Z;2023-05-29T04:00:00Z;2023-05-29T08:11:00Z;2023-05-29T12:37:00Z;2023-05-29T12:49:00Z;truck1;2023-05-29T15:04:00Z;2023-05-29T15:40:00Z;169.0
336;606;sh1;Sekatuote siipikarja luokka 3;13540kg;2023-05-29T09:53:00Z;;2023-05-29T12:18:00Z;2023-05-29T15:06:00Z;2023-05-29T15:13:00Z;truck5;2023-05-29T16:55:00Z;2023-05-29T17:49:00Z;170.0
337;629;sh1;Sekatuote siipikarja luokka 3;13500kg;2023-05-29T12:30:00Z;;2023-05-29T14:33:00Z;2023-05-29T15:06:00Z;2023-05-29T15:13:00Z;truck5;2023-05-29T16:55:00Z;2023-05-29T17:49:00Z;170.0
338;640;sh2;Sekatuote siipikarja luokka 3;13740kg;2023-05-29T11:56:00Z;;2023-05-29T15:35:00Z;2023-05-29T18:05:00Z;2023-05-29T18:13:00Z;truck1;2023-05-29T19:52:00Z;2023-05-29T20:33:00Z;171.0
339;647;sh2;Sekatuote siipikarja luokka 3;14920kg;2023-05-29T10:02:00Z;;2023-05-29T13:37:00Z;2023-05-29T18:06:00Z;2023-05-29T18:13:00Z;truck1;2023-05-29T19:52:00Z;2023-05-29T20:33:00Z;171.0
340;620;sh2;Sekatuote siipikarja luokka 3;14540kg;2023-05-29T17:07:00Z;;2023-05-29T20:06:00Z;2023-05-29T20:06:00Z;2023-05-29T20:11:00Z;truck5;2023-05-29T21:57:00Z;2023-05-29T22:49:00Z;172.0
341;631;sh2;Varpaat, Siipikarja, Luokka 3;8400kg;2023-05-29T03:51:00Z;2023-05-29T04:00:00Z;2023-05-29T19:55:00Z;2023-05-29T20:06:00Z;2023-05-29T20:11:00Z;truck5;2023-05-29T21:57:00Z;2023-05-29T22:49:00Z;172.0
342;638;sh2;Sekatuote siipikarja luokka 3;14480kg;2023-05-29T13:42:00Z;;2023-05-29T17:05:00Z;2023-05-29T20:06:00Z;2023-05-29T20:11:00Z;truck5;2023-05-29T21:57:00Z;2023-05-29T22:49:00Z;172.0
343;649;sh2;Sekatuote siipikarja luokka 3;15400kg;2023-05-29T15:40:00Z;;2023-05-29T21:41:00Z;2023-05-29T23:27:00Z;2023-05-29T23:34:00Z;truck1;2023-05-30T01:13:00Z;2023-05-30T01:44:00Z;173.0
344;663;sh2;Sekatuote siipikarja luokka 3;10740kg;2023-05-29T21:34:00Z;;2023-05-29T23:24:00Z;2023-05-30T01:04:00Z;2023-05-30T01:06:00Z;truck5;2023-05-30T02:47:00Z;2023-05-30T03:10:00Z;174.0
345;601;sh1;Sekatuote siipikarja luokka 3;15240kg;2023-05-29T14:33:00Z;;2023-05-29T17:09:00Z;2023-05-30T08:31:00Z;2023-05-30T08:40:00Z;truck3;2023-05-30T10:49:00Z;2023-05-30T11:17:00Z;175.0
346;626;sh1;Sekatuote siipikarja luokka 3;14980kg;2023-05-29T17:10:00Z;;2023-05-29T19:07:00Z;2023-05-30T08:31:00Z;2023-05-30T08:40:00Z;truck3;2023-05-30T10:49:00Z;2023-05-30T11:17:00Z;175.0
347;630;sh1;Sekatuote siipikarja luokka 3;13760kg;2023-05-30T05:10:00Z;;2023-05-30T07:30:00Z;2023-05-30T08:30:00Z;2023-05-30T08:40:00Z;truck3;2023-05-30T10:49:00Z;2023-05-30T11:16:00Z;175.0
348;609;sh1;Sekatuote siipikarja luokka 3;14620kg;2023-05-29T19:07:00Z;;2023-05-30T05:09:00Z;2023-05-30T09:54:00Z;2023-05-30T10:01:00Z;truck8;2023-05-30T12:03:00Z;2023-05-30T12:22:00Z;176.0
349;632;sh1;Sekatuote siipikarja luokka 3;14280kg;2023-05-30T07:35:00Z;;2023-05-30T09:41:00Z;2023-05-30T10:27:00Z;2023-05-30T10:39:00Z;truck4;2023-05-30T12:53:00Z;2023-05-30T13:21:00Z;177.0
350;622;sh2;Sekatuote siipikarja luokka 3;15200kg;2023-05-30T03:50:00Z;2023-05-30T04:00:00Z;2023-05-30T08:27:00Z;2023-05-30T12:39:00Z;2023-05-30T12:56:00Z;truck1;2023-05-30T15:12:00Z;2023-05-30T15:31:00Z;178.0
351;631;sh2;Sekatuote siipikarja luokka 3;14960kg;2023-05-30T06:13:00Z;;2023-05-30T10:10:00Z;2023-05-30T12:40:00Z;2023-05-30T12:56:00Z;truck1;2023-05-30T15:12:00Z;2023-05-30T15:51:00Z;178.0
352;638;sh2;Sekatuote siipikarja luokka 3;14880kg;2023-05-30T08:27:00Z;;2023-05-30T12:09:00Z;2023-05-30T12:38:00Z;2023-05-30T12:56:00Z;truck1;2023-05-30T15:12:00Z;2023-05-30T15:31:00Z;178.0
353;620;sh2;Sekatuote siipikarja luokka 3;12760kg;2023-05-30T12:13:00Z;;2023-05-30T15:34:00Z;2023-05-30T15:48:00Z;2023-05-30T15:49:00Z;truck5;2023-05-30T17:32:00Z;2023-05-30T18:34:00Z;179.0
354;662;sh2;Sekatuote siipikarja luokka 3;14280kg;2023-05-30T10:56:00Z;;2023-05-30T13:43:00Z;2023-05-30T15:48:00Z;2023-05-30T15:49:00Z;truck5;2023-05-30T17:32:00Z;2023-05-30T18:34:00Z;179.0
355;600;sh1;Sekatuote siipikarja luokka 3;14020kg;2023-05-30T12:56:00Z;;2023-05-30T14:45:00Z;2023-05-30T18:02:00Z;2023-05-30T18:05:00Z;truck6;2023-05-30T19:55:00Z;2023-05-30T20:39:00Z;180.0
356;636;sh1;Sekatuote siipikarja luokka 3;14380kg;2023-05-30T14:45:00Z;;2023-05-30T16:35:00Z;2023-05-30T18:02:00Z;2023-05-30T18:05:00Z;truck6;2023-05-30T19:55:00Z;2023-05-30T20:39:00Z;180.0
357;655;sh1;Sekatuote siipikarja luokka 3;15100kg;2023-05-30T09:42:00Z;;2023-05-30T12:56:00Z;2023-05-30T18:01:00Z;2023-05-30T18:05:00Z;truck6;2023-05-30T19:55:00Z;2023-05-30T20:38:00Z;180.0
358;652;sh2;Sekatuote siipikarja luokka 3;13920kg;2023-05-30T13:49:00Z;;2023-05-30T16:46:00Z;2023-05-30T19:12:00Z;2023-05-30T19:56:00Z;truck1;2023-05-30T21:34:00Z;2023-05-30T22:21:00Z;181.0
359;663;sh2;Sekatuote siipikarja luokka 3;14020kg;2023-05-30T16:48:00Z;;2023-05-30T18:56:00Z;2023-05-30T19:12:00Z;2023-05-30T19:56:00Z;truck1;2023-05-30T21:34:00Z;2023-05-30T22:21:00Z;181.0
360;615;sh1;Sekatuote siipikarja luokka 3;14140kg;2023-05-30T16:35:00Z;;2023-05-30T18:36:00Z;2023-05-30T20:16:00Z;2023-05-30T20:26:00Z;truck2;2023-05-30T22:23:00Z;2023-05-30T22:29:00Z;182.0
361;611;sh2;Sekatuote siipikarja luokka 3;14160kg;2023-05-30T15:39:00Z;;2023-05-30T21:21:00Z;2023-05-30T21:27:00Z;2023-05-30T21:27:00Z;truck5;2023-05-30T23:09:00Z;2023-05-30T23:37:00Z;183.0
362;619;sh2;Varpaat, Siipikarja, Luokka 3;9040kg;2023-05-30T03:54:00Z;2023-05-30T04:00:00Z;2023-05-30T19:49:00Z;2023-05-30T21:28:00Z;2023-05-30T21:27:00Z;truck5;2023-05-30T23:09:00Z;2023-05-30T23:37:00Z;183.0
363;634;sh1;Sekatuote siipikarja luokka 3;13980kg;2023-05-30T21:46:00Z;;2023-05-31T06:52:00Z;2023-05-31T07:16:00Z;2023-05-31T07:22:00Z;truck8;2023-05-31T09:11:00Z;2023-05-31T10:16:00Z;184.0
364;665;sh1;Sekatuote siipikarja luokka 3;14740kg;2023-05-30T18:36:00Z;;2023-05-30T21:46:00Z;2023-05-31T07:16:00Z;2023-05-31T07:22:00Z;truck8;2023-05-31T09:11:00Z;2023-05-31T10:16:00Z;184.0
365;638;sh2;Sekatuote siipikarja luokka 3;15760kg;2023-05-30T19:58:00Z;;2023-05-30T23:17:00Z;2023-05-31T10:19:00Z;2023-05-31T10:23:00Z;truck5;2023-05-31T12:05:00Z;2023-05-31T12:49:00Z;185.0
366;640;sh2;Sekatuote siipikarja luokka 3;13500kg;2023-05-31T06:02:00Z;;2023-05-31T10:07:00Z;2023-05-31T10:18:00Z;2023-05-31T10:23:00Z;truck5;2023-05-31T12:05:00Z;2023-05-31T12:49:00Z;185.0
367;649;sh2;Sekatuote siipikarja luokka 3;15260kg;2023-05-31T03:58:00Z;2023-05-31T04:00:00Z;2023-05-31T08:28:00Z;2023-05-31T10:19:00Z;2023-05-31T10:23:00Z;truck5;2023-05-31T12:05:00Z;2023-05-31T12:49:00Z;185.0
368;603;sh1;Sekatuote siipikarja luokka 3;14460kg;2023-05-31T07:01:00Z;;2023-05-31T07:39:00Z;2023-05-31T12:19:00Z;2023-05-31T12:38:00Z;truck2;2023-05-31T14:24:00Z;2023-05-31T14:49:00Z;186.0
369;608;sh1;Sekatuote siipikarja luokka 3;13200kg;2023-05-31T08:07:00Z;;2023-05-31T10:26:00Z;2023-05-31T12:18:00Z;2023-05-31T12:38:00Z;truck2;2023-05-31T14:26:00Z;2023-05-31T14:27:00Z;186.0
370;607;sh2;Sekatuote siipikarja luokka 3;13320kg;2023-05-31T08:34:00Z;;2023-05-31T11:59:00Z;2023-05-31T14:56:00Z;2023-05-31T14:57:00Z;truck5;2023-05-31T16:46:00Z;2023-05-31T17:37:00Z;187.0
371;618;sh2;Sekatuote siipikarja luokka 3;15000kg;2023-05-31T13:37:00Z;;2023-05-31T16:51:00Z;2023-05-31T16:53:00Z;2023-05-31T17:03:00Z;truck1;2023-05-31T18:44:00Z;2023-05-31T18:59:00Z;188.0
372;647;sh2;Sekatuote siipikarja luokka 3;13900kg;2023-05-31T12:05:00Z;;2023-05-31T15:20:00Z;2023-05-31T16:54:00Z;2023-05-31T17:03:00Z;truck1;2023-05-31T18:44:00Z;2023-05-31T19:12:00Z;188.0
373;650;sh2;Sekatuote siipikarja luokka 3;14340kg;2023-05-31T10:14:00Z;;2023-05-31T13:31:00Z;2023-05-31T16:54:00Z;2023-05-31T17:03:00Z;truck1;2023-05-31T18:44:00Z;2023-05-31T19:33:00Z;188.0
374;601;sh1;Sekatuote siipikarja luokka 3;13540kg;2023-05-31T15:28:00Z;;2023-05-31T16:26:00Z;2023-05-31T17:59:00Z;2023-05-31T18:10:00Z;truck6;2023-05-31T20:00:00Z;2023-05-31T20:34:00Z;189.0
375;637;sh1;Sekatuote siipikarja luokka 3;13280kg;2023-05-31T10:33:00Z;;2023-05-31T12:40:00Z;2023-05-31T17:58:00Z;2023-05-31T18:10:00Z;truck6;2023-05-31T20:00:00Z;2023-05-31T20:33:00Z;189.0
376;641;sh1;Sekatuote siipikarja luokka 3;11740kg;2023-05-31T12:47:00Z;;2023-05-31T15:28:00Z;2023-05-31T17:59:00Z;2023-05-31T18:10:00Z;truck6;2023-05-31T20:00:00Z;2023-05-31T20:34:00Z;189.0
377;658;sh2;Varpaat, Siipikarja, Luokka 3;8540kg;2023-05-31T04:03:00Z;;2023-05-31T19:00:00Z;2023-05-31T21:49:00Z;2023-05-31T22:01:00Z;truck1;2023-05-31T23:42:00Z;2023-05-31T23:52:00Z;190.0
378;605;sh1;Sekatuote siipikarja luokka 3;14100kg;2023-05-31T16:26:00Z;;2023-05-31T20:57:00Z;2023-06-01T07:59:00Z;2023-06-01T07:57:00Z;truck3;2023-06-01T10:53:00Z;2023-06-01T11:01:00Z;191.0
379;633;sh1;Sekatuote siipikarja luokka 3;15060kg;2023-05-31T21:00:00Z;;2023-05-31T21:00:00Z;2023-06-01T08:00:00Z;2023-06-01T07:57:00Z;truck3;2023-06-01T10:53:00Z;2023-06-01T11:02:00Z;191.0
380;606;sh2;Sekatuote siipikarja luokka 3;12060kg;2023-05-31T15:24:00Z;;2023-05-31T21:59:00Z;2023-06-01T08:46:00Z;2023-06-01T08:51:00Z;truck1;2023-06-01T10:36:00Z;2023-06-01T11:23:00Z;192.0
381;620;sh2;Sekatuote siipikarja luokka 3;14280kg;2023-05-31T20:40:00Z;;2023-06-01T08:29:00Z;2023-06-01T08:45:00Z;2023-06-01T08:51:00Z;truck1;2023-06-01T10:36:00Z;2023-06-01T10:52:00Z;192.0
382;662;sh2;Sekatuote siipikarja luokka 3;14040kg;2023-05-31T16:53:00Z;;2023-05-31T19:10:00Z;2023-06-01T08:46:00Z;2023-06-01T08:51:00Z;truck1;2023-06-01T10:36:00Z;2023-06-01T12:00:00Z;192.0
383;651;sh1;Sekatuote siipikarja luokka 3;14900kg;2023-06-01T04:33:00Z;2023-06-01T05:00:00Z;2023-06-01T07:29:00Z;2023-06-01T08:37:00Z;2023-06-01T08:51:00Z;truck8;2023-06-01T10:34:00Z;2023-06-01T11:26:00Z;193.0
384;657;sh1;Sekatuote siipikarja luokka 3;13480kg;2023-05-31T20:57:00Z;;2023-05-31T20:59:00Z;2023-06-01T08:37:00Z;2023-06-01T08:51:00Z;truck8;2023-06-01T10:34:00Z;2023-06-01T11:10:00Z;193.0
385;608;sh1;Sekatuote siipikarja luokka 3;12760kg;2023-06-01T07:31:00Z;;2023-06-01T10:25:00Z;2023-06-01T10:40:00Z;2023-06-01T11:01:00Z;truck4;2023-06-01T13:27:00Z;2023-06-01T13:36:00Z;194.0
386;622;sh2;Sekatuote siipikarja luokka 3;13280kg;2023-06-01T05:49:00Z;;2023-06-01T08:59:00Z;2023-06-01T14:28:00Z;2023-06-01T14:50:00Z;truck1;2023-06-01T16:32:00Z;2023-06-01T17:03:00Z;195.0
387;658;sh2;Sekatuote siipikarja luokka 3;14800kg;2023-06-01T08:37:00Z;;2023-06-01T11:18:00Z;2023-06-01T14:27:00Z;2023-06-01T14:50:00Z;truck1;2023-06-01T16:32:00Z;2023-06-01T16:52:00Z;195.0
388;603;sh1;Sekatuote siipikarja luokka 3;13300kg;2023-06-01T12:21:00Z;;2023-06-01T14:29:00Z;2023-06-01T16:34:00Z;2023-06-01T16:45:00Z;truck6;2023-06-01T18:41:00Z;2023-06-01T19:33:00Z;196.0
389;636;sh1;Sekatuote siipikarja luokka 3;13900kg;2023-06-01T14:29:00Z;;2023-06-01T16:42:00Z;2023-06-01T16:34:00Z;2023-06-01T16:45:00Z;truck6;2023-06-01T18:41:00Z;2023-06-01T19:34:00Z;196.0
390;637;sh1;Sekatuote siipikarja luokka 3;14300kg;2023-06-01T10:27:00Z;;2023-06-01T12:18:00Z;2023-06-01T16:33:00Z;2023-06-01T16:45:00Z;truck6;2023-06-01T18:41:00Z;2023-06-01T19:33:00Z;196.0
391;609;sh2;Sekatuote siipikarja luokka 3;14000kg;2023-06-01T08:59:00Z;;2023-06-01T13:20:00Z;2023-06-01T19:15:00Z;2023-06-01T19:25:00Z;truck1;2023-06-01T21:02:00Z;2023-06-01T21:13:00Z;197.0
392;611;sh2;Sekatuote siipikarja luokka 3;13780kg;2023-06-01T13:52:00Z;;2023-06-01T16:36:00Z;2023-06-01T19:14:00Z;2023-06-01T19:25:00Z;truck1;2023-06-01T21:02:00Z;2023-06-01T21:06:00Z;197.0
393;629;sh2;Sekatuote siipikarja luokka 3;14160kg;2023-06-01T11:24:00Z;;2023-06-01T15:07:00Z;2023-06-01T19:15:00Z;2023-06-01T19:25:00Z;truck1;2023-06-01T21:02:00Z;2023-06-01T21:10:00Z;197.0
394;606;sh2;Sekatuote siipikarja luokka 3;13540kg;2023-06-01T15:11:00Z;;2023-06-01T19:20:00Z;2023-06-01T20:29:00Z;2023-06-01T20:33:00Z;truck8;2023-06-01T22:16:00Z;2023-06-01T23:16:00Z;198.0
395;631;sh2;Varpaat, Siipikarja, Luokka 3;7000kg;2023-06-01T03:54:00Z;2023-06-01T04:00:00Z;2023-06-01T19:55:00Z;2023-06-01T20:28:00Z;2023-06-01T20:33:00Z;truck8;2023-06-01T22:16:00Z;2023-06-01T22:37:00Z;198.0
396;656;sh2;Sekatuote siipikarja luokka 3;13280kg;2023-06-01T16:39:00Z;;2023-06-01T20:03:00Z;2023-06-01T20:28:00Z;2023-06-01T20:33:00Z;truck8;2023-06-01T22:16:00Z;2023-06-01T22:57:00Z;198.0
397;646;sh2;Sekatuote siipikarja luokka 3;12580kg;2023-06-01T19:23:00Z;;2023-06-01T23:02:00Z;2023-06-01T23:19:00Z;2023-06-01T23:36:00Z;truck1;2023-06-02T01:15:00Z;2023-06-02T01:28:00Z;199.0
398;626;sh1;Sekatuote siipikarja luokka 3;14840kg;2023-06-01T21:10:00Z;;2023-06-02T06:06:00Z;2023-06-02T07:33:00Z;2023-06-02T07:52:00Z;truck3;2023-06-02T10:14:00Z;2023-06-02T10:39:00Z;200.0
399;652;sh1;Sekatuote siipikarja luokka 3;12980kg;2023-06-01T16:42:00Z;;2023-06-01T18:27:00Z;2023-06-02T07:33:00Z;2023-06-02T07:52:00Z;truck3;2023-06-02T10:14:00Z;2023-06-02T10:39:00Z;200.0
400;669;sh1;Sekatuote siipikarja luokka 3;14500kg;2023-06-01T18:27:00Z;;2023-06-01T21:10:00Z;2023-06-02T07:33:00Z;2023-06-02T07:52:00Z;truck3;2023-06-02T10:14:00Z;2023-06-02T10:39:00Z;200.0
401;630;sh1;Sekatuote siipikarja luokka 3;13360kg;2023-06-02T06:06:00Z;;2023-06-02T08:11:00Z;2023-06-02T09:36:00Z;2023-06-02T09:32:00Z;truck8;2023-06-02T11:49:00Z;2023-06-02T12:52:00Z;201.0
